,MP_asset_symbol,MP_timestamp,MP_price_open,MP_price_high,MP_price_low,MP_price_close,MP_volume,MP_marketcap
3659,binancecoin,2021-02-06,50.3025,67.34,50.3025,67.19999999999999,1692097697.7534337,10106500512.436031
3660,binancecoin,2021-02-07,52.32,72.63,52.32,72.63,2640506902.149394,10648242256.756302
3661,binancecoin,2021-02-08,56.3025,86.755,56.3025,86.755,1818565577.6450295,10133846849.962711
3662,binancecoin,2021-02-09,60.285,100.88,60.285,100.88,2628386625.789472,11666342815.764996
3663,binancecoin,2021-02-10,64.2675,115.005,64.2675,115.005,5431056857.981953,16042189486.944416
3664,binancecoin,2021-02-11,68.25,129.13,68.25,129.13,8622001934.647383,19029543691.117306
3665,binancecoin,2021-02-12,82.14,131.0,82.14,131.0,3324064891.1252646,18248020592.96308
3666,binancecoin,2021-02-13,96.03,132.87,96.03,132.87,3522463018.7130527,20066593314.135468
3667,binancecoin,2021-02-14,109.92,134.74,109.92,134.74,2457588084.8798904,19799743676.327934
3668,binancecoin,2021-02-15,123.81,136.61,123.81,136.61,2534232231.1893573,20235468424.048496
3669,binancecoin,2021-02-16,125.2025,151.09,125.2025,151.09,2296763147.4066253,19096962299.56091
3670,binancecoin,2021-02-17,126.595,165.57,126.595,165.57,1815199476.0838847,19173445845.066597
3671,binancecoin,2021-02-18,127.9875,180.05,127.9875,180.05,5591312738.079581,24144663679.111786
3672,binancecoin,2021-02-19,129.38,194.53,129.38,194.53,8204647326.594336,28719828748.346382
3673,binancecoin,2021-02-20,181.5525,230.415,161.3825,212.995,22103516567.70705,52232341792.26047
3674,binancecoin,2021-02-21,233.725,266.3,193.385,231.46,13497538091.829664,39186024468.50675
3675,binancecoin,2021-02-22,285.8975,302.185,225.3875,249.925,11521772897.110416,45745975207.855705
3676,binancecoin,2021-02-23,338.07,338.07,257.39,268.39,10950701746.009872,41355468790.23462
3677,binancecoin,2021-02-24,310.7325,317.4225,248.52,256.77,10898388397.780985,35160048230.5213
3678,binancecoin,2021-02-25,283.395,296.775,239.65,245.15,10134020070.093117,39273073153.54269
3679,binancecoin,2021-02-26,256.0575,276.1275,230.78,233.53,6059743759.475165,36653635808.81574
3680,binancecoin,2021-02-27,228.72,255.48,221.91,221.91,6123362549.344084,34347801258.49284
3681,binancecoin,2021-02-28,226.73,256.18,209.78,240.93,4001793419.013551,34863282195.0899
3682,binancecoin,2021-03-01,228.87714285714284,254.12,212.19142857142856,238.89142857142855,4576664599.820663,32747054923.74233
3683,binancecoin,2021-03-02,231.0242857142857,252.06,214.60285714285715,236.85285714285715,6899473970.603624,39775549289.62083
3684,binancecoin,2021-03-03,233.17142857142852,250.0,217.0142857142857,234.8142857142857,4755698486.399357,37318077555.5604
3685,binancecoin,2021-03-04,235.31857142857143,247.94,219.4257142857143,232.7757142857143,3989584025.182552,37511795342.74582
3686,binancecoin,2021-03-05,237.46571428571428,245.88,221.83714285714285,230.73714285714289,3781405735.5510974,35579395371.44576
3687,binancecoin,2021-03-06,239.61285714285717,243.82,224.24857142857144,228.69857142857143,3454103781.3491554,34764818409.196365
3688,binancecoin,2021-03-07,241.76,241.76,226.66,226.66,2598241543.295976,35132140627.2429
3689,binancecoin,2021-03-08,241.335,255.0,230.01,239.595,3162878615.7866096,36937041399.52951
3690,binancecoin,2021-03-09,240.91,268.24,233.36,252.53,2849019958.220402,37175687161.84234
3691,binancecoin,2021-03-10,240.485,281.48,236.71,265.465,7151267268.285297,45349664034.30795
3692,binancecoin,2021-03-11,240.06,294.72,240.06,278.4,5812829337.948141,43134755617.83653
3693,binancecoin,2021-03-12,252.1625,293.1575,246.065,275.2925,6352558452.7063,44525761191.37331
3694,binancecoin,2021-03-13,264.265,291.595,252.07,272.185,5561218339.339748,40908235661.64172
3695,binancecoin,2021-03-14,276.3675,290.0325,258.075,269.0775,4184775401.814253,42898756292.75063
3696,binancecoin,2021-03-15,288.47,288.47,264.08,265.97,2855350574.9163504,41037415793.37244
3697,binancecoin,2021-03-16,279.7275,284.08250000000004,261.435,265.14,3598800728.5660357,39434323550.85248
3698,binancecoin,2021-03-17,270.985,279.69500000000005,258.79,264.31,3576550131.748034,39929253304.221054
3699,binancecoin,2021-03-18,262.2425,275.3075,256.145,263.48,3265030827.437526,41811497472.19724
3700,binancecoin,2021-03-19,253.5,270.92,253.5,262.65,3575952239.2222,40603807044.01744
3701,binancecoin,2021-03-20,256.02,269.5075,254.3625,261.225,2533102777.7445188,40708892326.84678
3702,binancecoin,2021-03-21,258.54,268.095,255.225,259.79999999999995,2649156697.659028,41004900988.47188
3703,binancecoin,2021-03-22,261.06,266.6825,256.0875,258.375,1151065647.843939,40931038994.92851
3704,binancecoin,2021-03-23,263.58,265.27,256.95,256.95,3032859503.594607,39834881552.667854
3705,binancecoin,2021-03-24,261.505,262.7725,251.2725,256.3875,2813775574.1344523,39376090108.768486
3706,binancecoin,2021-03-25,259.43,260.275,245.595,255.825,3180619598.785246,38516791584.36376
3707,binancecoin,2021-03-26,257.355,257.7775,239.9175,255.2625,3180524320.328139,36192768189.38144
3708,binancecoin,2021-03-27,255.28,255.28,234.24,254.7,2575952177.716034,39235816415.84892
3709,binancecoin,2021-03-28,258.81,268.8125,242.85,268.3775,3020922155.4859643,41937086118.26921
3710,binancecoin,2021-03-29,262.34,282.345,251.46,282.055,3199011140.306709,41484697966.03745
3711,binancecoin,2021-03-30,265.87,295.8775,260.07,295.7325,2755690876.723518,42478850221.41467
3712,binancecoin,2021-03-31,269.4,309.41,268.68,309.41,4420529271.282305,47742356655.60207
3713,binancecoin,2021-04-01,280.51666666666665,318.59000000000003,280.0366666666667,318.59000000000003,4729218327.57605,46841566978.953735
3714,binancecoin,2021-04-02,291.6333333333333,327.77,291.3933333333333,327.77,4712826090.978723,52021709574.684296
3715,binancecoin,2021-04-03,302.75,336.95,302.75,336.95,5101756341.085761,52098346307.81932
3716,binancecoin,2021-04-04,307.1975,353.8275,307.1975,353.8275,3728232295.6971846,49920147538.04927
3717,binancecoin,2021-04-05,311.645,370.705,311.645,370.705,3051189764.3514285,53890347090.85982
3718,binancecoin,2021-04-06,316.09250000000003,387.5825,316.09250000000003,387.5825,4196270409.388373,56849486727.353165
3719,binancecoin,2021-04-07,320.54,404.46,320.54,404.46,6375820134.793064,62712349429.43108
3720,binancecoin,2021-04-08,334.6575,421.305,334.6575,421.305,7619517549.798651,58558889933.08447
3721,binancecoin,2021-04-09,348.775,438.15,348.775,438.15,5991138735.199007,64636587595.50615
3722,binancecoin,2021-04-10,362.8925,454.995,362.8925,454.995,5947228476.547801,69006619223.09024
3723,binancecoin,2021-04-11,377.01,471.84,377.01,471.84,7892324625.270909,72863380910.31287
3724,binancecoin,2021-04-12,413.4825,503.5175,413.4825,489.27,6929265661.660218,80304972015.62056
3725,binancecoin,2021-04-13,449.955,535.1949999999999,449.955,506.69999999999993,16807622340.893429,92356058016.54314
3726,binancecoin,2021-04-14,486.4275,566.8725,486.4275,524.13,6503314558.299444,85352626250.56746
3727,binancecoin,2021-04-15,522.9,598.55,522.9,541.56,7668480752.21945,83633350017.25006
3728,binancecoin,2021-04-16,527.925,584.6624999999999,512.28,526.275,5168188713.510612,83889063375.7033
3729,binancecoin,2021-04-17,532.95,570.775,501.66,510.99,7767607467.081216,79138319032.72491
3730,binancecoin,2021-04-18,537.975,556.8875,491.04,495.705,6111930356.074312,80146564558.26534
3731,binancecoin,2021-04-19,543.0,543.0,480.42,480.42,6790452848.375536,74374361399.96808
3732,binancecoin,2021-04-20,533.1625,552.365,486.2275,488.72,8755730468.082388,78419210502.81401
3733,binancecoin,2021-04-21,523.325,561.73,492.035,497.02,10147802771.886824,89885987227.80591
3734,binancecoin,2021-04-22,513.4875,571.095,497.8425,505.32,9391918685.628746,85489582707.6955
3735,binancecoin,2021-04-23,503.65,580.46,503.65,513.62,9896634545.450838,79217558867.58391
3736,binancecoin,2021-04-24,509.6825,568.74,502.5675,518.61,11177606704.159044,81068966581.40443
3737,binancecoin,2021-04-25,515.7149999999999,557.02,501.485,523.6,4991522596.359383,77665030993.17024
3738,binancecoin,2021-04-26,521.7475,545.3000000000001,500.4025,528.59,4198996731.129913,78223823141.42642
3739,binancecoin,2021-04-27,527.78,533.58,499.32,533.58,5295872672.712616,82089500489.02422
3740,binancecoin,2021-04-28,541.51,555.6800000000001,520.4066666666666,555.6800000000001,4398525003.733665,87911812452.29901
3741,binancecoin,2021-04-29,555.24,577.78,541.4933333333333,577.78,4808744050.916693,86547288167.53143
3742,binancecoin,2021-04-30,568.97,599.88,562.58,599.88,8239013550.86044,92491549499.68552
3743,binancecoin,2021-05-01,587.5066666666667,608.1133333333333,581.3966666666666,607.45,7224919616.980516,96328564775.2831
3744,binancecoin,2021-05-02,606.0433333333334,616.3466666666667,600.2133333333334,615.02,5343009038.165392,95807714763.2703
3745,binancecoin,2021-05-03,624.58,624.58,619.03,622.59,4766464032.459792,96157809794.48636
3746,binancecoin,2021-05-04,637.21,637.21,616.43,625.8275,6575775049.089207,103965094029.8506
3747,binancecoin,2021-05-05,649.84,649.84,613.8299999999999,629.065,7324619316.396851,94640468017.1736
3748,binancecoin,2021-05-06,662.47,662.47,611.23,632.3025,5349087812.5937,100850357948.66006
3749,binancecoin,2021-05-07,675.1,675.1,608.63,635.54,5775171467.713766,98151197197.41908
3750,binancecoin,2021-05-08,662.5975000000001,671.7975,612.745,635.3025,4590421650.503598,96652603380.9141
3751,binancecoin,2021-05-09,650.095,668.495,616.86,635.065,4816848613.341271,99362109225.36565
3752,binancecoin,2021-05-10,637.5925,665.1925,620.975,634.8275,5216360584.046523,102284543003.64534
3753,binancecoin,2021-05-11,625.09,661.89,625.09,634.59,6201737490.209549,98190931850.41058
3754,binancecoin,2021-05-12,636.9775,664.5775,611.255,626.6700000000001,5966857158.70286,103537013034.41351
3755,binancecoin,2021-05-13,648.865,667.265,597.4200000000001,618.75,5510123316.514754,94580104074.73462
3756,binancecoin,2021-05-14,660.7525,669.9525,583.585,610.8299999999999,3750429562.6200943,87410286002.94731
3757,binancecoin,2021-05-15,672.64,672.64,569.75,602.91,4033761226.8427687,93111282325.0042
3758,binancecoin,2021-05-16,645.3575,645.45,554.8325,579.7025,4542873645.857639,87136325690.68137
3759,binancecoin,2021-05-17,618.075,618.26,539.915,556.495,4900067856.480875,87138236383.10445
3760,binancecoin,2021-05-18,590.7925,591.0699999999999,524.9975,533.2875,5743719776.894899,79677505768.43378
3761,binancecoin,2021-05-19,563.51,563.88,510.08,510.08,3909605067.2186456,78540136205.18047
3762,binancecoin,2021-05-20,509.495,520.5125,457.8775,457.8775,10259751518.669456,53692155787.03127
3763,binancecoin,2021-05-21,455.48,477.145,405.675,405.675,7099930189.172725,60332411437.02028
3764,binancecoin,2021-05-22,401.465,433.7775,353.4725,353.4725,6909718073.525422,49571622639.55306
3765,binancecoin,2021-05-23,347.45,390.41,301.27,301.27,4283705164.2144713,46672829740.58369
3766,binancecoin,2021-05-24,325.9025,387.3250000000001,291.2675,320.47,4782475318.354452,40105004419.42738
3767,binancecoin,2021-05-25,304.355,384.24,281.265,339.67,8284875340.299084,52912859480.87061
3768,binancecoin,2021-05-26,282.8075,381.155,271.2625,358.87,6260895244.653375,52939482766.35376
3769,binancecoin,2021-05-27,261.26,378.07,261.26,378.07,6989052888.121206,58140464824.59376
3770,binancecoin,2021-05-28,287.7675,375.375,272.4075,364.945,6241842478.556876,56812189325.49153
3771,binancecoin,2021-05-29,314.275,372.68,283.555,351.82,5712344599.171066,51069299261.86949
3772,binancecoin,2021-05-30,340.7825,369.985,294.7025,338.695,4498400345.065228,47615841361.244446
3773,binancecoin,2021-05-31,367.29,367.29,305.85,325.57,4709152915.355526,50312143376.99665
3774,binancecoin,2021-06-01,362.5533333333333,379.0633333333333,321.59333333333336,351.25,5388131344.604982,54552491112.92581
3775,binancecoin,2021-06-02,357.81666666666666,390.8366666666667,337.33666666666664,376.93,5219256634.640035,55789519975.40357
3776,binancecoin,2021-06-03,353.08,402.61,353.08,402.61,7211249339.156458,62216853673.38303
3777,binancecoin,2021-06-04,372.0425,409.19,361.8925,399.965,5648032962.147617,66203469970.6911
3778,binancecoin,2021-06-05,391.005,415.77,370.705,397.32,7120226608.464222,60689527765.42707
3779,binancecoin,2021-06-06,409.9675,422.35,379.5175,394.675,6059655293.984396,59846984889.27947
3780,binancecoin,2021-06-07,428.93,428.93,388.33,392.03,3240284906.4596896,60595496609.36863
3781,binancecoin,2021-06-08,410.7625,415.745,379.345,382.12,4201944881.624325,55568008128.47511
3782,binancecoin,2021-06-09,392.595,402.56,370.36,372.21,5693339245.577852,54677889296.85125
3783,binancecoin,2021-06-10,374.4275,389.375,361.375,362.3,4575803882.958323,58321133322.78771
3784,binancecoin,2021-06-11,356.26,376.19,352.39,352.39,2560252759.4685807,54791987617.99424
3785,binancecoin,2021-06-12,353.715,374.8925,350.555,357.0425,2396764203.443381,53238117722.61412
3786,binancecoin,2021-06-13,351.17,373.595,348.72,361.695,2255909259.60942,53465798044.075775
3787,binancecoin,2021-06-14,348.625,372.2975,346.885,366.3475,2179322818.6380343,56433712415.26453
3788,binancecoin,2021-06-15,346.08,371.0,345.05,371.0,2315715122.63957,57233917454.64228
3789,binancecoin,2021-06-16,351.815,370.505,343.195,362.6575,1840165427.4525168,57077376078.24857
3790,binancecoin,2021-06-17,357.54999999999995,370.01,341.34000000000003,354.315,1712882448.6310894,53441971881.88039
3791,binancecoin,2021-06-18,363.285,369.515,339.485,345.9725,1476059646.4892137,54283380385.86557
3792,binancecoin,2021-06-19,369.02,369.02,337.63,337.63,1733550135.99151,52262937024.64517
3793,binancecoin,2021-06-20,360.5325,361.8225,318.58,318.58,1215531869.4137082,51823405992.95456
3794,binancecoin,2021-06-21,352.045,354.625,299.53,299.53,1735848239.2986724,52532867592.99311
3795,binancecoin,2021-06-22,343.5575,347.4275,280.48,280.48,3167364633.1990423,42900169324.99198
3796,binancecoin,2021-06-23,335.07,340.23,261.43,261.43,4239651345.534667,40307776792.15118
3797,binancecoin,2021-06-24,325.335,332.37,265.4225,265.4225,2979006480.628633,45761403437.01146
3798,binancecoin,2021-06-25,315.6,324.51,269.415,269.415,2214812922.8296785,47853190843.28099
3799,binancecoin,2021-06-26,305.865,316.65000000000003,273.4075,273.4075,2246825827.258797,44009190871.738106
3800,binancecoin,2021-06-27,296.13,308.79,277.4,277.4,1809860258.3532927,42798282321.78064
3801,binancecoin,2021-06-28,293.82666666666665,306.1666666666667,281.34,285.24,1403604950.2124388,44615925834.05021
3802,binancecoin,2021-06-29,291.52333333333337,303.5433333333333,285.28000000000003,293.08,1659011933.41546,44886803415.530174
3803,binancecoin,2021-06-30,289.22,300.92,289.22,300.92,1889939149.811485,46872790459.90127
3804,binancecoin,2021-07-01,294.06,301.86,288.87,296.67,1790095432.8689446,46954864788.72594
3805,binancecoin,2021-07-02,298.90000000000003,302.8,288.52000000000004,292.42,1331378980.8209977,44649305234.25196
3806,binancecoin,2021-07-03,303.74,303.74,288.17,288.17,1025692279.2176274,44372602649.994255
3807,binancecoin,2021-07-04,302.41,307.89750000000004,290.7325,296.22,995509864.1693326,46132901612.52061
3808,binancecoin,2021-07-05,301.08000000000004,312.055,293.295,304.27,1239182756.2344325,47786813767.72331
3809,binancecoin,2021-07-06,299.75,316.2125,295.8575,312.32,1342883414.6428928,47061155248.5336
3810,binancecoin,2021-07-07,298.42,320.37,298.42,320.37,1844919548.445925,49507487066.40898
3811,binancecoin,2021-07-08,305.88750000000005,322.35,301.6975,319.695,1783548169.2798407,50772663395.84581
3812,binancecoin,2021-07-09,313.355,324.33000000000004,304.975,319.02,1619108527.8013227,48131735208.82834
3813,binancecoin,2021-07-10,320.8225,326.31,308.2525,318.345,1165805306.6851475,49188528580.23943
3814,binancecoin,2021-07-11,328.29,328.29,311.53,317.67,944409662.6501232,49113706032.49423
3815,binancecoin,2021-07-12,326.77250000000004,326.77250000000004,310.86249999999995,315.61,905890795.0300148,49795281333.2416
3816,binancecoin,2021-07-13,325.255,325.255,310.195,313.55,1315081652.3896668,49001034088.52431
3817,binancecoin,2021-07-14,323.7375,323.7375,309.52750000000003,311.49,1018690262.727143,47747229553.78467
3818,binancecoin,2021-07-15,322.22,322.22,308.86,309.43,1405296813.5783188,47745276433.426186
3819,binancecoin,2021-07-16,320.32500000000005,320.32500000000005,306.875,308.14,2047778368.487867,48825663947.81495
3820,binancecoin,2021-07-17,318.43,318.43,304.89,306.85,1501110588.1294348,46692034724.77278
3821,binancecoin,2021-07-18,316.535,316.535,302.90500000000003,305.56,1129480208.9157066,46537871655.906
3822,binancecoin,2021-07-19,314.64,314.64,300.92,304.27,976999132.9298644,46928323583.64445
3823,binancecoin,2021-07-20,306.54,309.44,292.29,301.6525,1139685728.6143262,43760548275.471375
3824,binancecoin,2021-07-21,298.44,304.24,283.66,299.035,1614468141.8604865,41138851777.04929
3825,binancecoin,2021-07-22,290.34000000000003,299.04,275.03,296.4175,1744179795.3191714,45239141513.15342
3826,binancecoin,2021-07-23,282.24,293.84,266.4,293.8,1324837574.9620745,45356934262.17084
3827,binancecoin,2021-07-24,286.09000000000003,296.7475,274.21,296.09000000000003,1619528255.7784448,45972042411.20604
3828,binancecoin,2021-07-25,289.94,299.655,282.02,298.38,1507391380.4043567,46583469226.00497
3829,binancecoin,2021-07-26,293.79,302.5625,289.83,300.67,1241688365.9732957,47183893750.72237
3830,binancecoin,2021-07-27,297.64,305.47,297.64,302.96,2462514230.174129,47090950811.835976
3831,binancecoin,2021-07-28,301.605,309.7875,301.605,307.905,1687336696.4424896,48212394058.5421
3832,binancecoin,2021-07-29,305.57,314.105,305.57,312.85,1446736619.9462934,48440837958.95631
3833,binancecoin,2021-07-30,309.535,318.4225,309.535,317.795,1155821715.1486435,49354872792.00752
3834,binancecoin,2021-07-31,313.5,322.74,313.5,322.74,1393575305.0981066,49890385871.61259
3835,binancecoin,2021-08-01,320.66333333333336,326.8233333333333,319.4833333333333,325.6433333333333,1506775910.705664,51852888023.74996
3836,binancecoin,2021-08-02,327.82666666666665,330.9066666666667,325.46666666666664,328.5466666666667,1645961385.243413,51248696205.63272
3837,binancecoin,2021-08-03,334.99,334.99,331.45,331.45,1216112763.1431472,51220580709.04743
3838,binancecoin,2021-08-04,332.01750000000004,336.8125,329.3625,334.1575,1140522219.2311575,50072708742.12465
3839,binancecoin,2021-08-05,329.045,338.635,327.275,336.865,1127855648.6059818,51783149635.80224
3840,binancecoin,2021-08-06,326.0725,340.4575,325.1875,339.5725,1380115123.7795894,52300826066.09576
3841,binancecoin,2021-08-07,323.1,342.28,323.1,342.28,1382018983.1624885,52876121037.14549
3842,binancecoin,2021-08-08,331.38,349.8925,327.69,349.8925,1656565739.4411726,54880391473.926216
3843,binancecoin,2021-08-09,339.66,357.505,332.28,357.505,1404615891.4422364,52793795858.293
3844,binancecoin,2021-08-10,347.94000000000005,365.1175,336.87,365.1175,1395603017.6866174,54561563300.34518
3845,binancecoin,2021-08-11,356.22,372.73,341.46,372.73,1905176129.7731369,57472301267.84832
3846,binancecoin,2021-08-12,365.15,382.1,352.3725,381.8775,2195319497.559276,60548205332.75795
3847,binancecoin,2021-08-13,374.08,391.47,363.285,391.025,2038927323.1838584,59332763048.56222
3848,binancecoin,2021-08-14,383.01,400.84,374.1975,400.1725,1593153826.498612,63016725340.47912
3849,binancecoin,2021-08-15,391.94,410.21,385.11,409.32,1812232421.462215,63344089223.87856
3850,binancecoin,2021-08-16,397.2925,411.885,389.1125,407.27,1554988599.5371594,63784043199.77024
3851,binancecoin,2021-08-17,402.645,413.56,393.115,405.22,2290119855.400846,65224358497.13265
3852,binancecoin,2021-08-18,407.9975,415.235,397.1175,403.17,2233266778.4626274,62280876139.74908
3853,binancecoin,2021-08-19,413.35,416.91,401.12,401.12,2128230790.5160668,62145691624.65151
3854,binancecoin,2021-08-20,417.5775,426.065,408.405,412.9775,2487648986.8447065,65726343115.57676
3855,binancecoin,2021-08-21,421.805,435.22,415.69,424.835,2261975810.68877,70037579538.80284
3856,binancecoin,2021-08-22,426.0325,444.375,422.975,436.6925,2070053098.357232,69659003452.0214
3857,binancecoin,2021-08-23,430.26,453.53,430.26,448.55,1602226689.0749912,69395126714.92691
3858,binancecoin,2021-08-24,447.6075,465.9125,440.8375,457.31,3634433588.097943,77267801785.69308
3859,binancecoin,2021-08-25,464.955,478.295,451.415,466.07,2714285782.957293,73440151948.04544
3860,binancecoin,2021-08-26,482.3025,490.6775,461.9925,474.83,3135514100.431467,77788566247.38934
3861,binancecoin,2021-08-27,499.65,503.06,472.57,483.59,3235994014.8951435,75086628042.77792
3862,binancecoin,2021-08-28,498.36,500.9175,469.695,477.96,2356866526.5502834,76421141931.36273
3863,binancecoin,2021-08-29,497.07,498.775,466.82,472.33,1575244679.636221,75061435375.20934
3864,binancecoin,2021-08-30,495.78,496.6325,463.945,466.7,1549893105.0502458,74282424323.4163
3865,binancecoin,2021-08-31,494.49,494.49,461.07,461.07,1882612669.1134057,71302040315.8845
3866,binancecoin,2021-09-01,485.10333333333335,493.0566666666667,462.8233333333333,469.02,2264660553.3555527,72059236389.63062
3867,binancecoin,2021-09-02,475.7166666666666,491.6233333333333,464.57666666666665,476.97,2082474521.4613647,75616163844.14787
3868,binancecoin,2021-09-03,466.33,490.19,466.33,484.92,2163061555.832273,74934946404.6364
3869,binancecoin,2021-09-04,471.6225,493.305,471.6225,488.03,1961841627.416676,75183682793.79868
3870,binancecoin,2021-09-05,476.915,496.42,476.915,491.14,2164375128.68784,77210985540.40028
3871,binancecoin,2021-09-06,482.2075,499.535,482.2075,494.25,1654292586.8946228,77580110429.22977
3872,binancecoin,2021-09-07,487.5,502.65,487.5,497.36,2038975191.8070223,76823850589.04639
3873,binancecoin,2021-09-08,470.305,482.4625,466.0325,473.4275,4229772993.3485208,64719149899.39477
3874,binancecoin,2021-09-09,453.11,462.275,444.565,449.495,2645148614.5046954,64391771501.81906
3875,binancecoin,2021-09-10,435.915,442.0875,423.0975,425.5625,2170756408.113559,65361763607.67077
3876,binancecoin,2021-09-11,418.72,421.9,401.63,401.63,2068447271.7592905,62065949287.93618
3877,binancecoin,2021-09-12,415.0775,420.87,401.445,404.795,1416277397.0075214,62448302557.367645
3878,binancecoin,2021-09-13,411.435,419.84,401.26,407.96,1500885417.158933,64725512440.31579
3879,binancecoin,2021-09-14,407.7925,418.81,401.075,411.125,1958341644.7153292,61836604514.0765
3880,binancecoin,2021-09-15,404.15,417.78,400.89,414.29,1471666239.0822508,63965140618.53152
3881,binancecoin,2021-09-16,410.595,420.8175,402.1475,413.59,1561669782.186448,66397294535.7022
3882,binancecoin,2021-09-17,417.04,423.855,403.405,412.89,1566913036.0969064,65615252928.99098
3883,binancecoin,2021-09-18,423.485,426.8925,404.6625,412.19,1394676417.052289,63043960569.65185
3884,binancecoin,2021-09-19,429.93,429.93,405.92,411.49,1189676773.570641,63476626164.37432
3885,binancecoin,2021-09-20,424.915,424.915,390.4125,403.1925,1153474187.8252594,63338039422.34862
3886,binancecoin,2021-09-21,419.9,419.9,374.905,394.895,2187191463.612268,55807688333.67029
3887,binancecoin,2021-09-22,414.885,414.885,359.3975,386.5975,1890967604.2297049,53142685672.709526
3888,binancecoin,2021-09-23,409.87,409.87,343.89,378.3,1529450796.817933,58386015867.00316
3889,binancecoin,2021-09-24,403.615,403.615,344.0575,369.865,1399652340.6171107,59372501849.194
3890,binancecoin,2021-09-25,397.36,397.36,344.225,361.43,1956077739.198948,55591125028.50592
3891,binancecoin,2021-09-26,391.105,391.105,344.3925,352.995,1270920363.0347266,54335702254.9369
3892,binancecoin,2021-09-27,384.85,384.85,344.56,344.56,1841498071.1215053,54001567375.674
3893,binancecoin,2021-09-28,368.44666666666666,379.3033333333333,340.4433333333333,352.4433333333333,1423797942.6804037,51867223800.6998
3894,binancecoin,2021-09-29,352.0433333333333,373.75666666666666,336.32666666666665,360.32666666666665,1258434685.7705045,51521247447.87336
3895,binancecoin,2021-09-30,335.64,368.21,332.21,368.21,2218687351.957908,56833140653.68402
3896,binancecoin,2021-10-01,352.93333333333334,388.59,350.64666666666665,388.59,1699723204.644169,59862261975.878426
3897,binancecoin,2021-10-02,370.2266666666666,408.97,369.0833333333333,408.97,2049639019.1786,65027593878.11336
3898,binancecoin,2021-10-03,387.52,429.35,387.52,429.35,1699720379.3068976,66403151475.90375
3899,binancecoin,2021-10-04,398.5025,432.8725,397.5275,430.8275,1415239078.7746394,66727470440.89087
3900,binancecoin,2021-10-05,409.485,436.395,407.535,432.305,1586207427.03375,66091266343.13519
3901,binancecoin,2021-10-06,420.4675,439.9175,417.5425,433.7825,1452505521.3509912,68612810246.75586
3902,binancecoin,2021-10-07,431.45,443.44,427.55,435.26,1968600658.1827505,67279547298.14212
3903,binancecoin,2021-10-08,433.57,442.5625,421.745,427.5275,1940999669.3956227,67866518612.22393
3904,binancecoin,2021-10-09,435.69,441.685,415.94,419.795,2658332981.9786158,64773787608.15221
3905,binancecoin,2021-10-10,437.81,440.8075,410.135,412.0625,1353245268.384111,65232908458.29749
3906,binancecoin,2021-10-11,439.93,439.93,404.33,404.33,1339995646.381851,62527397932.99623
3907,binancecoin,2021-10-12,433.1725,447.9075,406.4725,421.2075,1424414188.0642457,63683402507.01241
3908,binancecoin,2021-10-13,426.415,455.885,408.615,438.085,2953161958.3325624,73896020833.16838
3909,binancecoin,2021-10-14,419.6575,463.8625,410.7575,454.9625,4647235190.17299,78760669251.04555
3910,binancecoin,2021-10-15,412.9,471.84,412.9,471.84,2484696901.077151,79032448286.10008
3911,binancecoin,2021-10-16,428.69,475.12,426.6275,475.12,2781284707.504044,80060746880.21066
3912,binancecoin,2021-10-17,444.48,478.4,440.355,478.4,1796083737.658238,78849039775.0317
3913,binancecoin,2021-10-18,460.27,481.68,454.0825,481.68,1637429357.9153357,79058266963.29211
3914,binancecoin,2021-10-19,476.06,484.96,467.81,484.96,1999076149.1747544,81885592095.6499
3915,binancecoin,2021-10-20,479.19,489.5,469.03,484.0075,1825139625.9168832,82011979459.14874
3916,binancecoin,2021-10-21,482.32,494.04,470.25,483.055,1833542986.521904,84745122606.4623
3917,binancecoin,2021-10-22,485.45,498.58,471.47,482.1025,3033090976.7527623,79624573356.90178
3918,binancecoin,2021-10-23,488.58,503.12,472.69,481.15,1898030478.473964,80952725832.11777
3919,binancecoin,2021-10-24,487.645,499.1275,474.01,480.4725,1129514282.5997796,81934945154.53473
3920,binancecoin,2021-10-25,486.71,495.135,475.33,479.795,1254106530.2921195,80199757017.45264
3921,binancecoin,2021-10-26,485.775,491.1425,476.65,479.1175,1284541316.639778,81913681359.43121
3922,binancecoin,2021-10-27,484.84,487.15,477.97,478.44,1508840530.1107385,80677268288.5376
3923,binancecoin,2021-10-28,476.345,497.685,471.1925,490.565,2316775185.4670663,75903656465.65352
3924,binancecoin,2021-10-29,467.85,508.22,464.415,502.69000000000005,2628914115.028964,82561621362.28908
3925,binancecoin,2021-10-30,459.355,518.755,457.6375000000001,514.815,2569613187.9379926,88860227505.95818
3926,binancecoin,2021-10-31,450.86,529.29,450.86,526.94,2156161648.209199,88364902395.50041
3927,binancecoin,2021-11-01,475.47333333333336,537.9733333333334,475.47333333333336,536.4066666666668,2055395356.7474585,88397508686.16068
3928,binancecoin,2021-11-02,500.0866666666667,546.6566666666666,500.0866666666667,545.8733333333333,2510289680.459012,92000730617.12926
3929,binancecoin,2021-11-03,524.7,555.34,524.7,555.34,2354014158.7823987,93300469526.21828
3930,binancecoin,2021-11-04,535.88,575.5175,533.7950000000001,575.5175,2535572381.3340287,95580886279.6244
3931,binancecoin,2021-11-05,547.06,595.6949999999999,542.8900000000001,595.6949999999999,918351949.366726,93684809790.80734
