,MP_asset_symbol,MP_timestamp,MP_price_in_stable
6582,osmosis,2022-07-21,0.9147269371610948
6583,osmosis,2022-07-22,1.0022984466199074
6584,osmosis,2022-07-23,0.9884411779719499
6585,osmosis,2022-07-24,0.9636804589882719
6586,osmosis,2022-07-25,0.9617406822977917
6587,osmosis,2022-07-26,0.8983217167265737
6588,osmosis,2022-07-27,0.9026049821891237
6589,osmosis,2022-07-28,1.000222674394555
6590,osmosis,2022-07-29,1.050507463847125
6591,osmosis,2022-07-30,1.0751275179468127
6592,osmosis,2022-07-31,1.0445675699718202
6593,osmosis,2022-08-01,1.0318789070027592
6594,osmosis,2022-08-02,1.044002360525103
6595,osmosis,2022-08-03,1.012271523762863
6596,osmosis,2022-08-04,1.020190859473935
6597,osmosis,2022-08-05,1.0410922095604846
6598,osmosis,2022-08-06,1.0884815886267798
6599,osmosis,2022-08-07,1.076194792295529
6600,osmosis,2022-08-08,1.133127555779392
6601,osmosis,2022-08-09,1.169229218053648
6602,osmosis,2022-08-10,1.1403060313086153
6603,osmosis,2022-08-11,1.1769640145372973
6604,osmosis,2022-08-12,1.1700265788694113
6605,osmosis,2022-08-13,1.2059169703621373
6606,osmosis,2022-08-14,1.1995171056977079
6607,osmosis,2022-08-15,1.17630245096334
6608,osmosis,2022-08-16,1.160127903582375
6609,osmosis,2022-08-17,1.1841046916616973
6610,osmosis,2022-08-18,1.203348778305328
6611,osmosis,2022-08-19,1.1936919110346018
6612,osmosis,2022-08-20,1.1293738229551251
6613,osmosis,2022-08-21,1.096251409170469
6614,osmosis,2022-08-22,1.128098482926868
6615,osmosis,2022-08-23,1.1292296652531288
6616,osmosis,2022-08-24,1.1971310479085353
6617,osmosis,2022-08-25,1.233745484056045
6618,osmosis,2022-08-26,1.2747718029080513
6619,osmosis,2022-08-27,1.170011003950377
6620,osmosis,2022-08-28,1.1498631118183786
6621,osmosis,2022-08-29,1.1194838056486283
6622,osmosis,2022-08-30,1.1531403687886876
6623,osmosis,2022-08-31,1.1755521765453154
6624,osmosis,2022-09-01,1.173323164494205
6625,osmosis,2022-09-02,1.2347816283567448
6626,osmosis,2022-09-03,1.2164014828351872
6627,osmosis,2022-09-04,1.2028258591118985
6628,osmosis,2022-09-05,1.2219537825773363
6629,osmosis,2022-09-06,1.1979399702748026
6630,osmosis,2022-09-07,1.1479857459597265
6631,osmosis,2022-09-08,1.227724727301954
6632,osmosis,2022-09-09,1.2912647593872313
6633,osmosis,2022-09-10,1.4050681307255524
6634,osmosis,2022-09-11,1.437982379353957
6635,osmosis,2022-09-12,1.4027789482668611
6636,osmosis,2022-09-13,1.4066662805898533
6637,osmosis,2022-09-14,1.2819690177141723
6638,osmosis,2022-09-15,1.304372334495574
6639,osmosis,2022-09-16,1.3380488363594933
6640,osmosis,2022-09-17,1.4223778411969135
6641,osmosis,2022-09-18,1.4348978744303746
6642,osmosis,2022-09-19,1.334448981860287
6643,osmosis,2022-09-20,1.3578232609435807
6644,osmosis,2022-09-21,1.231157659448184
6645,osmosis,2022-09-22,1.1872709801767243
6646,osmosis,2022-09-23,1.2487554189659487
6647,osmosis,2022-09-24,1.2339742531320488
6648,osmosis,2022-09-25,1.1867414880528642
6649,osmosis,2022-09-26,1.1990831996618476
6650,osmosis,2022-09-27,1.1740103550948056
6651,osmosis,2022-09-28,1.1660273079746513
6652,osmosis,2022-09-29,1.1358859629073337
6653,osmosis,2022-09-30,1.1017387866048776
6654,osmosis,2022-10-01,1.102775791628397
6655,osmosis,2022-10-02,1.078464975083563
6656,osmosis,2022-10-03,1.0561291933441992
6657,osmosis,2022-10-04,1.0944418049784586
6658,osmosis,2022-10-05,1.0950064677248705
6659,osmosis,2022-10-06,1.0858422192684856
6660,osmosis,2022-10-07,1.0829191409068202
6661,osmosis,2022-10-08,1.097147285669749
6662,osmosis,2022-10-09,1.1266093739582943
6663,osmosis,2022-10-10,1.126438230023799
6664,osmosis,2022-10-11,1.111769862247145
6665,osmosis,2022-10-12,1.0871697429164402
6666,osmosis,2022-10-13,1.1104393285237206
6667,osmosis,2022-10-14,1.1516713956029359
6668,osmosis,2022-10-15,1.182758601537284
6669,osmosis,2022-10-16,1.17783404535583
6670,osmosis,2022-10-17,1.18401730007688
6671,osmosis,2022-10-18,1.2257747822012728
6672,osmosis,2022-10-19,1.2062664039811573
6673,osmosis,2022-10-20,1.1625297199216948
6674,osmosis,2022-10-21,1.1409095093601525
6675,osmosis,2022-10-22,1.1612543533518154
6676,osmosis,2022-10-23,1.1727556600286733
6677,osmosis,2022-10-24,1.2013790426426305
6678,osmosis,2022-10-25,1.1791308839531638
6679,osmosis,2022-10-26,1.2227473802054094
6680,osmosis,2022-10-27,1.2663106922584928
6681,osmosis,2022-10-28,1.3018149923655198
6682,osmosis,2022-10-29,1.632442305599695
6683,osmosis,2022-10-30,1.5304318718463326
6684,osmosis,2022-10-31,1.5280076384110464
6685,osmosis,2022-11-01,1.5836660299471523
6686,osmosis,2022-11-02,1.555181099816033
6687,osmosis,2022-11-03,1.4767727397772121
6688,osmosis,2022-11-04,1.513299128680843
6689,osmosis,2022-11-05,1.621796439234941
6690,osmosis,2022-11-06,1.640124366449167
6691,osmosis,2022-11-07,1.555087281277749
6692,osmosis,2022-11-08,1.5425790104830046
6693,osmosis,2022-11-09,1.3451218760631705
6694,osmosis,2022-11-10,1.0615753987248793
6695,osmosis,2022-11-11,1.2905731311147084
6696,osmosis,2022-11-12,1.2366718356167852
6697,osmosis,2022-11-13,1.180678869665236
6698,osmosis,2022-11-14,1.125713940276491
6699,osmosis,2022-11-15,1.1486007925355934
6700,osmosis,2022-11-16,1.1792140183861788
6701,osmosis,2022-11-17,1.1342059135453981
6702,osmosis,2022-11-18,1.1127721572885092
6703,osmosis,2022-11-19,1.1232345169791709
6704,osmosis,2022-11-20,1.122637936402456
6705,osmosis,2022-11-21,1.0588659029572003
6706,osmosis,2022-11-22,1.0189588550036894
6707,osmosis,2022-11-23,1.0276308792951752
6708,osmosis,2022-11-24,1.0241615085124647
6709,osmosis,2022-11-25,1.0297022341238473
6710,osmosis,2022-11-26,1.0168228432925497
6711,osmosis,2022-11-27,1.0248514251886762
6712,osmosis,2022-11-28,1.013723055494653
6713,osmosis,2022-11-29,0.9817238860783769
6714,osmosis,2022-11-30,1.0022162439634694
6715,osmosis,2022-12-01,1.0172322412974841
6716,osmosis,2022-12-02,0.9929175851925011
6717,osmosis,2022-12-03,1.003509471778172
6718,osmosis,2022-12-04,0.9831315905284338
6719,osmosis,2022-12-05,0.9902781775307495
6720,osmosis,2022-12-06,0.9815654787701801
6721,osmosis,2022-12-07,0.9525738402010087
6722,osmosis,2022-12-08,0.9129616471982506
6723,osmosis,2022-12-09,0.9190276132642416
6724,osmosis,2022-12-10,0.9054681279471184
6725,osmosis,2022-12-11,1.0334321951493581
6726,osmosis,2022-12-12,0.9403027532752829
6727,osmosis,2022-12-13,0.9333423929111382
